nom_societe;adresse
Étang du Puy Chaumartin;87380 Château-Chervix, France
Centre Hospitalier d'Arpajon;18 Av. de Verdun, 91290 Arpajon, France
Parc de l'Eau;30 Rue de St Arnoult, 91340 Ollainville, France
Piscines Desjoyaux;7 RN 20, 91180 Saint-Germain-lès-Arpajon, France
Tech Care EsthÉtique;14 Le Bourg, 29170 Pleuven, France
SWIM GARDEN Piscines & Spas - Everblue;Route de Bénodet, 29170 Pleuven, France
Delphine Quessandier Réflexologie - Fleurs de Bach - Massages - Pleuven Quimper Finistère;10 Le Bourg, 29170 Pleuven, France
Institut Spa L'ilot Cinq Sens;24 Rte de Quimper, 29170 Fouesnant, France
PAUL BAILLY PISCINES & SPAS;10 Rue de la Paix, 14190 Saint-Germain-le-Vasson, France
Spa d'air et d'eau;6 Rue Jean Prévost, 38000 Grenoble, France
Decathlon Essentiel Dinard Pleurtuit;de la Ville Es Meniers, Centre Commercial Cap Emeraude, Rue du Cap Horn, 35730 Pleurtuit, France
L´échappée Belle;5 Rue de Dinan, 35730 Pleurtuit, France
Parc du Westerwald;6578 Rue des Hortensias, 35730 Pleurtuit, France
Centre Social et Culturel - La Cantine;Rue de la Gare, 62680 Méricourt, France
Complexe Sportif Mericourt;Rue Jeannette Prin, 62680 Méricourt, France
ZooParc de Beauval;Av. du Blanc, 41110 Saint-Aignan, France
Restaurant La Licorne;7, 22740 Pleumeur-Gautier, France
Parc du Radôme;Rte du Radome, 22560 Pleumeur-Bodou, France
L'Orangerie - Restaurant du Château d'Etoges;4 Rue Richebourg, 51270 Étoges, France
L'Atelier d'Etoges - Restaurant Brasserie;2 Rue Richebourg, 51270 Étoges, France
Centre du Baly - Pleumeur-Bodou - Ile Grande - Rêves de Mer;12 Rue de Molène, 22560 Pleumeur-Bodou, France
Menhir de Saint-Uzec;Menhir christiannisé de St Uzec, 40 Rte du Menhir, 22560 Pleumeur-Bodou, France
Office de Tourisme de Pleumeur Bodou;11 Rue des Chardons, 22560 Pleumeur-Bodou, France
Parcours Aventure Vivons Perchés;Rte du Radome, 22560 Pleumeur-Bodou, France
Base Nautique Ile Grande;Imp. de Pors-Gelen, 22560 Pleumeur-Bodou, France
Ecocentre Trégor;Rte du Radome, 22560 Pleumeur-Bodou, France
Station LPO de l'Ile Grande;L'Île Grande, 22560 Pleumeur-Bodou, France
Bricomarché Pleumeleuc;2 Rue Galilée, 35137 Pleumeleuc, France
Sentier Karstique du Grand Bois;Unnamed Road, 25660, France
Exp'Eau - Piscine & Spa;Grandes Terres, 42260 Saint-Germain-Laval, France
Parc Zoologique & Château de la Bourbansais;La Bourbansais, 35720 Pleugueneuc, France
Diverty Parc;Rte de Dourdain, 35450 Livré-sur-Changeon, France
Beaulieu Park;9 Rue du Parc, 88480 Étival-Clairefontaine, France
Domaine départemental de Méréville;Rue Voltaire, 91660 Le Mérévillois, France
Parc de Lutin;Le Haut Quérant, 56120 Pleugriffet, France
Belvédère du lac d'etival;GR35+F2, 39130 Étival, France
l'Institut Marina;1 Rue de Dinan, 22690 Pleudihen-sur-Rance, France
Etiolles Country Club;Rue du Vieux Chemin de Paris, 91450 Étiolles, France
Site archéologique départemental des Coudrays;91450 Étiolles, France
Golf d'Étiolles;Rue du Vieux Chemin de Paris, 91450 Étiolles, France
Club de Natation du Plessis-Robinson;5 Rue Blaise Pascal, 92350 Le Plessis-Robinson, France
Parc de Robinson;Pl. des Alliés, 92350 Le Plessis-Robinson, France
Source Eau Chaude;09110 Ax-les-Thermes, France
Parc du Teich;11 Roc de la Casalle, 09110 Ax-les-Thermes, France
Espace de loisir du parc d'Espagne;609 Av. Cerdagne, 09110 Ax-les-Thermes, France
Beaussais Aventure;Les Vallées Bonas, rue du Château d'eau, 22650 Beaussais-sur-Mer, France
Baie de Beaussais;22650 Beaussais-sur-Mer, France
Gulli Parc Sainte-Geneviève-des-Bois;ZAC de la Croix Blanche, 20 Av. de la Croix Blanche, 91700 Sainte-Geneviève-des-Bois, France
Speed Park Brétigny;Rue Michèle Morgan, 91220 Brétigny-sur-Orge, France
Complexe Sportif Le Colombier;14 Rte de Corbeil, 91220 Le Plessis-Pâté, France
Institut Guinot;3 Bd du General Leclerc, 06240 Beausoleil, France
Chrysalide;5 Av. d'Alsace, 06240 Beausoleil, France
Parc du Devens;Avenue des Combattants en Afrique du N, 06240 La Turbie, France
Piscine Saint-Charles;7 Av. Saint-Charles, 98000 Beausoleil, Monaco
Institut de beauté Quentis à Etampes;9 Rue de la Juiverie, 91150 Étampes, France
Clair de lune Massage;32 Rue de la République, 91150 Étampes, France
Forme Et Bien-Etre;15 Av. de Paris, 91150 Étampes, France
Dara Thai Etampes;41 Rue Evezard, 91150 Étampes, France
Miglé Kairyté Shiatsu & Massage;10 Carr des Religieuses, 91150 Étampes, France
Espace Beaute;1 Pl. du Général Romanet, 91150 Étampes, France
VEENA'S BEAUTE INDIENNE;11 Place Notre Dame, 91150 Étampes, France
Troncoso Maulen Richard;
La Société Protectrice des Animaux - Refuge d'Étalondes;23 Rue du Chemin Vert, 76260 Étalondes, France
E.Leclerc Une Heure Pour Soi;zone commerciale le 925, 76260 Eu, France
L'Instant Charnel;12 Rue de la Corderie, 22580 Plouha, France
Plage de gwin zégal;22580 Plouha, France
Plouharmor;3 Rue Lamenais, 22580 Plouha, France
Bureau touristique Falaises d'Armor;7 Av. Laennec, 22580 Plouha, France
C'Naturellement Bon - Drainage - Energéticienne;
Pressothérapie;21 Av. du Parc, 77170 Brie-Comte-Robert, France
CCAS de la ville d’Ussel;26 Av. Marmontel, 19200 Ussel, France
AEP Maison Thermale pour enfants;41 Rue Henri Pourrat, 63150 La Bourboule, France
Salle Multi-Activités LA DOVA;2 Rue du Chanoine Joly, 73570 Brides-les-Bains, France
Marsouins Saint Saulviens;2 Av. Robert Schuman, 59880 Saint-Saulve, France
Les Hauts Vents;29 Rte des Hauts Vents route des, 50290 Bricqueville-sur-Mer, France
DG Land;3 Rue Marie Curie, 55400 Étain, France
Magie en Bulles - Séjour en bulle;Les Forges de la Maque 1461 route des forges, 24470 Saint-Saud-Lacoussière, France
Arboretum de Montagnac;24470 Saint-Saud-Lacoussière, France
LACOUSSIÈRE RESORT;24470 Saint-Saud-Lacoussière, France
Château de Rochebrune;Rochebrune, 16150 Étagnac, France
EHPAD Sainte Marie d'Etagnac (Groupe SOS Seniors);10 Grand'Rue, 16150 Étagnac, France
Fort de Bertheaume;Rue de Bertheaume, 29217 Plougonvelin, France
Jardin du Vaere;29217 Plougonvelin, France
Or du temps;5 Rue du Pt Chem. de Ramillies, 59161 Eswars, France
Chambray le lac Base Nautique Espace René Messon;Av. de l'Hommelaie, 37170 Chambray-lès-Tours, France
Piscine 37;D943 3 LES GRANDS CHAMPS, 37320 Esvres, France
Piscine Municipale;Pl Auguste Noyant, 37320 Esvres, France
Parc La Récréation;Le Petit Netilly, 37260 Monts, France
Pont-Canal de Briare;45250 Briare, France
Office de tourisme Terres de Loire et Canaux - Bureau de Briare-le-Canal;1 Place Charles de Gaulle, 45250 Briare, France
Station Location Loisirs briare;46 Rue des Prés Gris, 45250 Briare, France
Spa louvigny;ZAC DU LONG COURS, 9 Longue Vue des Astronomes, 14111 Louvigny, France
L'élan du coeur;1 All. des Châtaigniers, 35420 Louvigné-du-Désert, France
EHPAD Saint Joseph de Louvigné (Asociation Anne Boivent);1 Rue Abbé Lepannetier, 35420 Louvigné-du-Désert, France
Parc des loisirs de Plouaret;Rue du Stade, 22420 Plouaret, France
Ambre & Lumiere;5 le Michalin, 38780 Estrablin, France
Piscine Discount;Rte de la Tabourette, 38780 Estrablin, France
Piscines Desjoyaux;1475 Rte de la Tabourette, 38780 Estrablin, France
Plage de Bréville-sur-mer;Imp. des Dunes, 50290 Bréville-sur-Mer, France
EXPERIENCE Canyon;Rue d'Aiga Bera, 64440 Laruns, France
Everblue - Eau Divine;ZA des Grevottes, 8 Rte de Verrières, 10450 Bréviandes, France
EstiParc;250 Le Bouchet, 42380 Estivareilles, France
Eden Villages;Rue Louis de Broglie, 53810 Changé, France
Parc de jeux;Imp. du Verger, 53950 Louverné, France
Domaine du Bien Vivre;15 Rte du Petit Village, 41140 Saint-Romain-sur-Cher, France
PARC AVENTURE LAC DU DER;Lieu dit, Le Buisson, 52130 Louvemont, France
Aqueduc de Louveciennes;Chem. de l'Aqueduc, 78430 Louveciennes, France
Parc des 3 Grilles;23 Rue du Général Leclerc, 78430 Louveciennes, France
Le Domaine du tertre;325 Rte de la Virvee, 33240 Saint-Romain-la-Virvée, France
SIAEV Parc Marcel Cabiddu de Wingles Douvrin Billy-Berclau;Rue du Clair, 62410 Wingles, France
Parc En Chêne et frêne;Rte de Gavarnie, 65120 Luz-Saint-Sauveur, France
Piscine 3S;5 Rue des cerisiers, 70160 Breurey-lès-Faverney, France
Bricomarché Saint Romain En Viennois;245 Rte de Nyons, 84110 Saint-Romain-en-Viennois, France
Base Nautique de Condrieu - Les Roches;69420 Condrieu, France
Piscine Municipale;785 Bd Jean Bignon, 03160 Bourbon-l'Archambault, France
Parc des Sports;Rue Grand Air, 60600 Breuil-le-Vert, France
Étang du Louroux;37240 Le Louroux, France
Étang de breuil-le-sec;60840 Breuil-le-Sec, France
Delapierre sarl;1 Rue de l'Église, 38460 Saint-Romain-de-Jalionas, France
JalioPark;240 Av. des Sables, 38460 Saint-Romain-de-Jalionas, France
Matilo Massage;Parc Éco Normandie Le Drakkar, 76430 Saint-Romain-de-Colbosc, France
Institut Instant bien-être (salon de massage réflexologie);1055 Rte de Lillebonne, 76430 Saint-Romain-de-Colbosc, France
Institut La Joliesse;9 Rue de L Hôtel de ville, 76430 Saint-Romain-de-Colbosc, France
Institut L'Aura de Beauté;21 Rue Félix Faure, 76430 Saint-Romain-de-Colbosc, France
Institut Sophie B;16 Rue de la République, 76430 Saint-Romain-de-Colbosc, France
Decathlon Essentiel Saint-Gaudens;ZAC des Landes, 10 Av. du Cagire, 31800 Estancarbon, France
Denis Matériaux Le Breuil En Bessin;870 Rue de Bayeux, 14330 Le Breuil-en-Bessin, France
Château de Lourmarin;2 Av. Laurent Vibert, 84160 Lourmarin, France
Office de Tourisme Destination Luberon | Lourmarin;Place Henri Barthélémy, 84160 Lourmarin, France
Le Manoir de Munas;110 Chem. du Lac, 07290 Saint-Romain-d'Ay, France
Centre Aquatique Paul Géraldini;Bd des Capucines, 12850 Onet-le-Château, France
Piscine;route de bozouls, Le Pont d'Estaing, 12190 Estaing, France
MAO Centre bien-être du corps et de l'esprit;301 Av. de la Libération, 73400 Ugine, France
Audrey Minier Massages et soins Ayurvediques;613 Av. des Charmettes, 73400 Ugine, France
Mylène TEMANS Massages Bien-être;6 Av. de Paris Pôle paramédical, 56140 Pleucadeuc, France
Domaine alpin des Estables;W575+9P, 43150 Les Estables, France
Office de tourisme Mézenc Loire Meygal - Les Estables;Place du Mézenc, 43150 Les Estables, France
Plage de Kermagen;94 Rue de Kermagen, 22610 Pleubian, France
Phare des Héaux de Bréhat;Pleubian, France
TARZ’AVENTURE;Lieu Dit Chez Jean, 43150 Les Estables, France
Cime et Sens / Laetitia Morel-Olleac;2 Rue de Morlaix, 22310 Plestin-les-Grèves, France
Office de Tourisme de Plestin-les-Grèves;Pl. du 19 Mars 1962, 22310 Plestin-les-Grèves, France
Plage de Beg Douar;Unnamed Road, 22310 Plestin-les-Grèves, France
Domaine Peulven - locations saisonnières;16 Ven. du Peulven, 22310 Plestin-les-Grèves, France
biocoop beg douar;Av. des Frères le Gall, 22310 Plestin-les-Grèves, France
L'estuaire du Douron;22310 Plestin-les-Grèves, France
Les gites de Plestin Les Grèves;Scrivolic, 22310 Plestin-les-Grèves, France
centre nautique municipal;29 Av. de la Lieue de Grève, 22310 Plestin-les-Grèves, France
Maison Renoir;7 Rue de l'Extra, 10360 Essoyes, France
Le Nid de Louppy;10 Rue du Moulin, 55600 Louppy-sur-Loison, France
Trampoline Park Caen/Bretteville sur odon;15 Av. de la Voie au Coq, 14760 Bretteville-sur-Odon, France
Parc de l'Odon;14760 Bretteville-sur-Odon, France
Base de loisirs;Av. de Marennes, 17400 Saint-Jean-d'Angély, France
Spa Ko'Hanso;10 Av. du Général de Gaulle, 94420 Le Plessis-Trévise, France
Hôtel-Dieu de Saint-Riquier;Rue de L'Hôpital, 80135 Saint-Riquier, France
Espace Omnisports Philippe de Dieuleveult;169 Av. Maurice Berteaux, 94420 Le Plessis-Trévise, France
Parc Burladingen;86 Av. Ardouin, 94420 Le Plessis-Trévise, France
JJCP - Judo Jujitsu Club Plesséen;169 Av. Maurice Berteaux, 94420 Le Plessis-Trévise, France
Parc le plessis des jeux d’enfants;57 Av. Ardouin, 94420 Le Plessis-Trévise, France
Decathlon Essentiel Château-Thierry;Av. du Général de Gaulle, 02400 Essômes-sur-Marne, France
WellNaiss' Massage;72210 Louplande, France
Côté Sud;3395 Rte d'Orange, 84100 Uchaux, France
Plage de Bretteville;783R+7J, Bretteville-sur-Ay, France
Base de Char à Voile - Paddle - Longe Côte - Kayak;Rue de la Mer, 50430 Bretteville-sur-Ay, France
Piscine municipale;Av. de la Croix d'Hors, 33190 La Réole, France
VM Matériaux;119 Rte de Fécamp Zone Artisanale, 76110 Bretteville-du-Grand-Caux, France
Normande Des Eaux SARL;56 Voie du N, 76110 Bretteville-du-Grand-Caux, France
Parc du Haut-Château;27 Rue du Chanoine Laurent, 54270 Essey-lès-Nancy, France
Parc Maringer;10 Rue Parmentier, 54270 Essey-lès-Nancy, France
Cosmic Park 54;25 Rue Marcel Brot, 54000 Nancy, France
Haut-Château;18 All. du Souvenir Français, 54270 Essey-lès-Nancy, France
Zenance;Pl. du Dr Paul Guyader, 29290 Saint-Renan, France
Office de tourisme Iroise Bretagne - Bureau de Saint Renan;2 Pl. du Vieux Marché, 29290 Saint-Renan, France
Maison du tourisme du Livradois-Forez - Bureau de Saint-Rémy-sur-Durolle;Les Prades, 63550 Saint-Rémy-sur-Durolle, France
Falaise troglodytique de Saint-Remy-sur-Creuse;8 Les Caves, 86220 Saint-Rémy-sur-Creuse, France
Maison de santé du Vallon des vignes;4 Rte de l’Eglise, 33370 Loupes, France
Communauté de communes Vallée de l'Ubaye Serre-Ponçon;4 Av. des Trois Frères Arnaud, 04400 Barcelonnette, France
Piscine Municipale;27 Rue des Écureuils, 72250 Brette-les-Pins, France
Institut bien-être du monde;5 Rue du Général de Gaulle, 28380 Saint-Rémy-sur-Avre, France
Bricomarché La Loupe;Av. de Beauce, 28240 La Loupe, France
Gymnase la Loupe;Parc Château, 28240 La Loupe, France
Salle multisport;Espace, Saint Gilles, 49124 Le Plessis-Grammoire, France
Balnéothérapie et kinésithérapie du château;Sente de la Frm du Château, 95720 Le Plessis-Gassot, France
Les dinosaures de Loulle;D253, 39300 Loulle, France
Institut de Beaute Equilibre;19 Rue de la République, 78470 Saint-Rémy-lès-Chevreuse, France
Maison Musée & Fondation Raymond Devos;10 Rue de Paris, 78470 Saint-Rémy-lès-Chevreuse, France
Château de Coubertin;Dom. de Coubertin, 78470 Saint-Rémy-lès-Chevreuse, France
Bretoncelles Patrimoine et Nature;24 Rue Lucien David, 61110 Bretoncelles, France
Cornaline;4 Rue Lucien David, 61110 Bretoncelles, France
Complexe Sportif Les 3 Rivières;9 Rue des Écoles, 78470 Saint-Rémy-lès-Chevreuse, France
Centre Laser Pasteur Brétigny s/Orge;3 Av. Roger Chambonnet, 91220 Brétigny-sur-Orge, France
Decathlon Bretigny Sur Orge;2 Rue des Saugées, 91220 Brétigny-sur-Orge, France
Auberge de Layotte;407 Chem. de Layotte, 24620 Les Eyzies, France
Club Nautique du Canton de Loulay 17;Rue du Huit Mai 1945, 17330 Loulay, France
Piscine Léo Lagrange;Rue Henri Douard, 91220 Brétigny-sur-Orge, France
Bassin de Carouge - Vallée de l'Orge;40 Chem. des Pâtures, 91220 Brétigny-sur-Orge, France
Parc Clause - Bois-Badeau;9 Av. Marguerite Yourcenar, 91220 Brétigny-sur-Orge, France
Parc La Fontaine;All. du Château la Fontaine, 91220 Brétigny-sur-Orge, France
Parc du Carouge;91220 Brétigny-sur-Orge, France
Lac du Carouge;44B Chem. des Pâtures, 91220 Brétigny-sur-Orge, France
Association du Prieuré de Saint-Rémy-la-Varenne;6 Rue Saint-Aubin, 49250 Brissac Loire Aubance, France
Dolmen de la Bajoulière;Cumeray, 49350 Gennes-Val-de-Loire, France
Stade du Plessis-Brion;322 Rue du Huit Mai 1945, 60150 Le Plessis-Brion, France
Plan d'eau de Saint-Rémy-de-la-Vanne;Le Moulin des Prés, 77320 Saint-Rémy-de-la-Vanne, France
Plan d'Eau du Moulin des Prés;Le Moulin des Prés, 77320 Saint-Rémy-de-la-Vanne, France
Étang de Plessis-Brion;60150 Le Plessis-Brion, France
Parc de jeux de la douce;90850 Essert, France
Jardin Yili;12 Rue d'Yte, 78690 Saint-Rémy-l'Honoré, France
Pôle santé du Plateau Picard;3 Rue d'Oresmaux, 60130 Saint-Just-en-Chaussée, France
Communauté de Communes du Plateau Picard;140 Rue Verte, 60130 Le Plessier-sur-Saint-Just, France
Mairie;355 Rue de Compiègne, 60130 Le Plessier-sur-Saint-Just, France
Château de Turenne;170 rue des officiers, 19500 Turenne, France
La Maison de Mathé;250 Mathé, 19500 Turenne, France
Office De Tourisme de Brive agglomération - Bureau de Turenne;Av. du Sénateur Labrousse, 19500 Turenne, France
Étang de pêche;19500 Turenne, France
L'Hôpital de proximité de Breteuil - Oise (60) | LNA Santé;32 Rue de Paris, 60120 Breteuil, France
Bricomarché Breteuil;Rue d'Amiens, 60120 Breteuil, France
Base de Loisirs de La Ferté-Macé;Bd de la Forêt d'Andaines, 61600 La Ferté Macé, France
Château de Castelnau-Bretenoux;1 place Jean Mouliérat, 46130 Prudhomat, France
Gedimat Larroque - Saint-Michel-Loubéjou;504 rte de la croix blanche, 46130 Saint-Michel-Loubéjou, France
Copeyre Canoë Bretenoux;56 Al Port, 46130 Bretenoux, France
Sensiti;1 Rue du Paradis, 44630 Plessé, France
Etang de Buhel;5116A Rte de Savenay, 44630 Plessé, France
Terre de Soi / Virginie Massages Bien-être & Yoga;1 Rés Parc des Essarts, 78690 Les Essarts-le-Roi, France
Coco plage;72140 Sillé plage, France
Château Des Essarts;6 Rue du Vieux Château, 85140 Essarts-en-Bocage, France
Le petit train des marais salants de Guérande;place charles de gaulle, 44420 La Turballe, France
SPA LE SAINT-REMY;16 Bd Victor Hugo, 13210 Saint-Rémy-de-Provence, France
Institut de Beauté YRILIS - Spa & Hammam Privatisés;5 Traverse du Micocoulier, 13210 Saint-Rémy-de-Provence, France
Lac de Peïroou;13210 Saint-Rémy-de-Provence, France
Ecoparc Val Euromoselle;Communauté de Communes de Maizières-lès-Metz, 57280 Maizières-lès-Metz?, France
Lac Bleu;5 Chem. du Camping, 73660 Saint-Rémy-de-Maurienne, France
Téléski Nautique de Condrieu;1 Allée de la Presqu'île, BP74, 69420 Condrieu, France
Oasis Piscines & Spas 62 Béthune - Piscine Décors Jardins;20 Rue du 11 Novembre, 62400 Essars, France
Parc de jeux;13 Rue du Goëlo, 22490 Pleslin-Trigavou, France
Les Calots Verts;6 Rue Saint-Pierre, 22720 Plésidy, France
Les secrets de Demeter;36 Rte de Grenoble, 38210 Tullins, France
Centre Hospitalier Michel Perret;18 Bd Michel Perret, 38210 Tullins, France
La Baie des Sens - PLESCOP;5 Bis Rue des Bruyères, 56890 Plescop, France
SPA;5 Rue Marie Curie, 56890 Plescop, France
Sioule Loisirs;Le Pont de Menat, 63440 Saint-Rémy-de-Blot, France
ESPACE SANTÉ et SOCIAL;Centre Commercial Les Trois Soleils, 56890 Plescop, France
Château-Rocher;Château de Blot-le-Rocher, 63440 Saint-Rémy-de-Blot, France
Océania Club St Pierre du Mont | Mont de Marsan;Z.C. Beziat, 144 Rue Gladys, 40280 Saint-Pierre-du-Mont, France
Piscine municipale de Mont de Marsan;218 Rue Sarraute, 40000 Mont-de-Marsan, France
La Ressourcière Chloée Dupont;1 ter Rue Louis Le Faucheur, 22190 Plérin, France
Hydramat;5 Rue du Bignon, 22190 Plérin, France
Flore & Sens;Vers le, 2 Rue François Jacob Bâtiment B, 22190 Plérin, France
Ma pause en ville;4 Rue de Beauregard, 22190 Plérin, France
Hydro-Ouest Services;Imp. des Longs Reages, 22190 Plérin, France
PHYTOMER Spa & Wellness - Spa Émeraude;70 Rue du Commandant l'Herminier, 35400 Saint-Malo, France
Piscine de Recouvrance;Rue de Maissin, 29200 Brest, France
Games Park Indoor BREST;114 Bd de Plymouth, 29200 Brest, France
Cercle des Nageurs de Brest;10 Rue du 18 Juin 1940, 29200 Brest, France
Piscine Buisson;28 Rue de Coëtlogon, 29200 Brest, France
Le Tea Room;1 Rue du Marais, 62870 Saint-Rémy-au-Bois, France
Soins Médicaux et de Réadaptation (Centre de Réeducation);22600 Loudéac, France
Nude;5 Rue Paul Doumer, 79300 Bressuire, France
Basic-Fit;4 rue Jean Giono, 79300 Bressuire, France
SANITHERM Bressuire - Plomberie chauffage sanitaire électricité énergies renouvelables;4 Rue de la Baritauderie, 79300 Bressuire, France
Office de Tourisme du Bocage Bressuirais;6 Pl. de l'Hôtel de ville, 79300 Bressuire, France
Tremblais créateur / l'esprit piscine;Rte de Poitiers, 79300 Bressuire, France
PARC DE L'AMIRAUTE TERRAIN DE PETANQUE;22370 Pléneuf-Val-André, France
Piscine Municipale;26 Rue Jean Lebrun, 22370 Pléneuf-Val-André, France
Château d'Esquelbecq;10 Pl. Alphonse Bergerot, 59470 Esquelbecq, France
Au Bon Coin;24 Rue de Wormhout, 59470 Esquelbecq, France
EHPAD & Foyer Logement;Rue Frères Gauthier, 22640 Plénée-Jugon, France
Gites de la Ville Jehan;22640 Plénée-Jugon, France
Doux Renouveau;
Piscine de la Tourelle;02 Rue la Tourelle, 22150 Plémy, France
Centre Hospitalier du Centre Bretagne (CHCB);49 Rue de Bodiffe, 22210 Plémet, France
Centre de Rééducation de Plémet;49 Rue de Bodiffe, 22210 Plémet, France
Aven Marzal;106 Rte de Plance, 07700 Saint-Remèze, France
Château de Loubressac;D118, 46130 Loubressac, France
Cascade d'Autoire;46400 Autoire, France
Lac De Tauriac;46130 Tauriac, France
Unique Wellness & SPA;160 Rue de la Garonne, 83700 Saint-Raphaël, France
Centre Européen de Rééducation du Sportif (CERS) Saint-Raphaël - Ramsay Santé;D'Or, 1314 Rte de la Corniche, 83700 Saint-Raphaël, France
Fun City;1810 Rte de Malpasset, 83600 Fréjus, France
Beach Club Agay - Estérel Aventures;1334 Bd de la Plage, 83700 Saint-Raphaël, France
Luna Park Fréjus;Loisirs Amusements Luna Park, Route Nationale 98, 83600 Fréjus, France
Laur' du temps;42 Rte de Vologne, 88250 La Bresse, France
Terre des Sens;15 Quai des Iranees, 88250 La Bresse, France
DOMAINE DE L'HERMITAGE;81 Av. de Savoie, 01230 Saint-Rambert-en-Bugey, France
Forêt de Brocéliande;35380 Paimpont, France
Centre de Santé Porte de DrômArdèche;1b Rue des Prés, 26140 Saint-Rambert-d'Albon, France
Institut Guinot;38 Rue du General de Gaulle, 60510 Bresles, France
PBL;Rue Joseph Arnal, 60510 Bresles, France
L'institut de Claire - Beauté & Bien-être;4 Rue Surcouf, 35610 Pleine-Fougères, France
Bricomarché Pleine Fougeres;D4, 35610 Pleine-Fougères, France
Caldea massage;22 Le Madray, 22960 Plédran, France
Ehpad Bel Orient;10 Rue Bel Orient, 22960 Plédran, France
Bois De Pledran - Aire De Jeux;18 Rue de la Belle Issue, 22960 Plédran, France
cosy home esthétique;38 La ville Orgouet, 22960 Plédran, France
Mairie de Plédran;6 Rue du Centre, 22960 Plédran, France
La fée beauté Fanny trehorel estheticienne;La ville Folle, 22960 Plédran, France
M.A.P.A Maison d'Accueil Personnes Agées;Rue Bel Orient, 22960 Plédran, France
Aire de jeux des Castors;13 Croix Imbert, 63440 Saint-Quintin-sur-Sioule, France
Canoe Sioule - Aqua Canoë;39 Rue de la Guillotière, 03450 Ébreuil, France
Aqua Rev - koi japonais - bassin;2 La Ribaudière, 58150 Saint-Quentin-sur-Nohain, France
La Halte Du Volcan;Lieu Dit, 1 Rue de Canacan, 35470 Pléchâtel, France
L'Institut - Suite Beauté & Bien-être;Bain de Bretagne FR, 1 Rue de Lanserva, 35470 Pléchâtel, France
Althea Nova;101 Rue de Rennes, 35470 Pléchâtel, France
Aux Terrasses de Saint Quentin;15 Rte de Montaud, 38210 Saint-Quentin-sur-Isère, France
Parc de Fallavier;30 Rte de Roche, 38080 Four, France
Parc d'Isle;Av. Léo Lagrange, 02100 Saint-Quentin, France
Aquatique Club Olympide (ACO);1415 Route de Saint Marcellin, 38160 Chatte, France
Lac de Roybon;38940 Roybon, France
Plage de Longayroux;15700 Pleaux, France
Base Nautique;Prom. du Barrage, 71290 La Truchère, France
Sentier De L'étang;Pont Seille, 71290 La Truchère, France
Restaurant L'Embarcadère;Base Nautique l'Embarcadère, Prom. du Barrage, 71290 La Truchère, France
Parc de la Butte Ouest;60870 Brenouille, France
Aventure Parc Massignac;2 Lavaud, 16310 Massignac, France
Plage La Guerlie;Plage de, 16150, Pressignac, France
Les Terres Blanches;13 La Gueynotte, 33420 Espiet, France
Lac d'Espiet;13 La Gueynotte, 33420 Espiet, France
Troyes La Champagne Tourisme;16 Rue Aristide Briand, 10000 Troyes, France
Centre de Rééducation et de Réadaptation Fonctionnelle Pasteur;5 Espl. Lucien Pechart, 10000 Troyes, France
Aquapark de Bergerie;9MXF+M2, 83520 Roquebrune-sur-Argens, France
Étang du Boler;Le Croiseau, 56420 Plaudren, France
Centre Médical;Place Léon Roche, 11190 Couiza, France
USSAP - EHPAD Le Pla du Moulin;28 Prom. de Gournet, 11190 Couiza, France
Au fil de l'Aude;All. du Château, 11190 Couiza, France
Parc Family Aventure;aire naturelle, Site du plan d'eau, 43140 La Séauve-sur-Semène, France
L'Éspace-Cardio Forme;4t Rue de la Convention, 42100 Saint-Étienne, France
Piscine les Tritons Hardelot;Digue Nord, Bd de la Mer, 62152 Neufchâtel-Hardelot, France
Gymnase de Valence-en-Poitou;20 Rue Hemmoor, 86700 Valence-en-Poitou, France
Piscine Couhé;86700 Valence-en-Poitou, France
Missala;41 Rue Dr Henri et Bernard Muller, 42000 Saint-Étienne, France
Parc Multi-Activités de Jouars-Ponchartrain;78760 Jouars-Pontchartrain, France
Pop Corn Labyrinthe YVELINES (Jouars-Pontchartrain) - Labyrinthe Géant de Maïs;Rue du Pont, 78760 Jouars-Pontchartrain, France
Grand Hôpital de l'Est Francilien - Site de Jouarre;18 Rue Petit Huet, 77640 Jouarre, France
Grand Etang de St-Estèphe;6 Lotissement Clair Bois, 24360 Saint-Estèphe, France
Grand Hôpital de l'Est Francilien - Site de Marne-la-Vallée;2-4 Cr de la Gondoire, 77600 Jossigny, France
Pôle Médical Marne-la-Vallée;1 Cr de la Gondoire, 77600 Jossigny, France
SEA LIFE Val d'Europe;Ccial Val d'Europe, 14 Cr du Danube, 77700 Serris, France
Le jardin du bois d'Amour;56120 Josselin, France
Histoires De Coiffure;2 Rue du Verger, 35230 Saint-Erblon, France
Aloha esthétique pour femmes/ Soins Ayurvédiques/ Produits naturels;7 Rue de la Bouraudière, 44220 Couëron, France
Piscine municipale Baptiste-Lefèvre;Bd Paul Langevin, 44220 Couëron, France
Centre Pierre Legendre;7 Bd François Blancho, 44220 Couëron, France
Parc de L'ise;24 All. de la Chalotais, 35230 Saint-Erblon, France
Parking étang de Saint-Erblon;7-1 Rue de la Douettée, 35230 Saint-Erblon, France
Trampoline Park Nantes Atlantis;9 Rue des Piliers de la Chauvinière, 44800 Saint-Herblain, France
Vortex Experience;9 Rue des Piliers de la Chauvinière, 44800 Saint-Herblain, France
